"","SpecCode.x","Species","ComName"
"2731",972,"Ablennes hians","Gaping needlefish"
"2732",972,"Ablennes hians","Gar fish"
"2733",972,"Ablennes hians","Garfish"
"2734",972,"Ablennes hians","Grassfish"
"2735",972,"Ablennes hians","Longtom"
"2736",972,"Ablennes hians","Needlefish"
"2737",972,"Ablennes hians","Stickfish"
"2738",223,"Kajikia audax","Barred marlin"
"2739",223,"Kajikia audax","Beak"
"2740",223,"Kajikia audax","Beakie"
"2741",223,"Kajikia audax","Marlin"
"2742",223,"Kajikia audax","New Zealand marlin"
"2743",223,"Kajikia audax","Pacific striped marlin"
"2744",223,"Kajikia audax","Spearfish"
"2745",223,"Kajikia audax","Spikefish"
"2746",223,"Kajikia audax","Striped marlin"
"2747",223,"Kajikia audax","Striped swordfish"
"2748",223,"Kajikia audax","Stripey"
"2749",27393,"Uropterygius fasciolatus","Barred snake moray"
"2750",27393,"Uropterygius fasciolatus","Blotched moray"
"2751",27393,"Uropterygius fasciolatus","Gosline's snake moray"
"2752",6603,"Diploprion bifasciatum","Barred soapfish"
"2753",6603,"Diploprion bifasciatum","Two banded grouper"
"2754",6603,"Diploprion bifasciatum","Two-band sea-perch"
"2755",6603,"Diploprion bifasciatum","Two-banded perch"
"2756",6603,"Diploprion bifasciatum","Two-banded sea perch"
"2757",6603,"Diploprion bifasciatum","Two-banded sea-perch"
"2758",6603,"Diploprion bifasciatum","Two-banded soapfish"
"2759",6603,"Diploprion bifasciatum","Yellow emperor"
"2760",6603,"Diploprion bifasciatum","Yellow striped grouper"
"2761",4699,"Sargocentron diadema","Barred squirrel"
"2762",4699,"Sargocentron diadema","Crown squirrelfish"
"2763",4699,"Sargocentron diadema","Crowned squirrel fish"
"2764",4699,"Sargocentron diadema","Crowned squirrelfish"
"2765",4699,"Sargocentron diadema","Nannygai"
"2766",4699,"Sargocentron diadema","Red squirrelfish"
"2767",4699,"Sargocentron diadema","Soldierfish"
"2768",4699,"Sargocentron diadema","Squirrelfish"
"2769",6932,"Naso thynnoides","Barred unicornfish"
"2770",6932,"Naso thynnoides","Oneknife unicorn"
"2771",6932,"Naso thynnoides","Oneknife unicornfish"
"2772",6932,"Naso thynnoides","One-spine unicorn"
"2773",6932,"Naso thynnoides","Singlespine unicornfish"
"2774",6932,"Naso thynnoides","Surgeonfish"
"2775",6932,"Naso thynnoides","Thunny unicornfish"
"2776",6932,"Naso thynnoides","Unicornfish"
"2777",6661,"Epinephelus macrospilos","Barred-chest grouper"
"2778",6661,"Epinephelus macrospilos","Bigspot rockcod"
"2779",6661,"Epinephelus macrospilos","Coral cod"
"2780",6661,"Epinephelus macrospilos","Grouper"
"2781",6661,"Epinephelus macrospilos","Large-spotted rockcod"
"2782",6661,"Epinephelus macrospilos","Longfin grouper"
"2783",6661,"Epinephelus macrospilos","Reef cod"
"2784",6661,"Epinephelus macrospilos","Seabass"
"2785",6661,"Epinephelus macrospilos","Snubnose grouper"
"2786",6661,"Epinephelus macrospilos","Snubnose rock cod"
"2787",6661,"Epinephelus macrospilos","Snubnose rockcod"
"2788",6057,"Rhabdoblennius snowi","Barred-chin blenny"
"2789",6057,"Rhabdoblennius snowi","Snow blenny"
"2790",6057,"Rhabdoblennius snowi","Snow's blenny"
"2791",6057,"Rhabdoblennius snowi","Snow's rockskipper"
"2792",6037,"Entomacrodus caudofasciatus","Barred-tail rockskipper"
"2793",6037,"Entomacrodus caudofasciatus","Bartail blenny"
"2794",6037,"Entomacrodus caudofasciatus","Tail-barred rockskipper"
"2795",12885,"Priolepis semidoliata","Barrel goby"
"2796",12885,"Priolepis semidoliata","Half-banded reef-goby"
"2797",12885,"Priolepis semidoliata","Half-barred goby"
"2798",12885,"Priolepis semidoliata","Halfbarred reefgoby"
"2799",12885,"Priolepis semidoliata","Redhead goby"
"2800",1895,"Caranx ignobilis","Barrier trevally"
"2801",1895,"Caranx ignobilis","Big-headed jack"
"2802",1895,"Caranx ignobilis","Black ulua"
"2803",1895,"Caranx ignobilis","Forssk<e5>l's Indo-Pacific jack fish"
"2804",1895,"Caranx ignobilis","Giant kingfish"
"2805",1895,"Caranx ignobilis","Giant trevally"
"2806",1895,"Caranx ignobilis","Giant ulua"
"2807",1895,"Caranx ignobilis","Goyan fish"
"2808",1895,"Caranx ignobilis","Great trevally"
"2809",1895,"Caranx ignobilis","Horse mackerel"
"2810",1895,"Caranx ignobilis","Horse mackerel trevally"
"2811",1895,"Caranx ignobilis","Jack"
"2812",1895,"Caranx ignobilis","Kingfish"
"2813",1895,"Caranx ignobilis","Lowly trevally"
"2814",1895,"Caranx ignobilis","Pampano"
"2815",1895,"Caranx ignobilis","Trevally"
"2816",1895,"Caranx ignobilis","White ulua"
"2817",1895,"Caranx ignobilis","Yellowfin jack"
"2818",1895,"Caranx ignobilis","Yellow-fin trevally"
"2819",12719,"Pseudanthias bartlettorum","Bartletts' anthias"
"2820",12719,"Pseudanthias bartlettorum","Bartlett's fairy basslet"
"2821",12719,"Pseudanthias bartlettorum","Redblotch perchlet"
"2822",2081,"Rhincodon typus","Basking shark"
"2823",2081,"Rhincodon typus","Tofu sa"
"2824",2081,"Rhincodon typus","Tofu shark"
"2825",2081,"Rhincodon typus","Whale shark"
"2826",2081,"Rhincodon typus","Whaleshark"
"2827",227,"Megalops cyprinoides","Bastard mullet"
"2828",227,"Megalops cyprinoides","Bony mullet"
"2829",227,"Megalops cyprinoides","Bonefish"
"2830",227,"Megalops cyprinoides","Broussonet tarpon"
"2831",227,"Megalops cyprinoides","Indo-Pacific tarpon"
"2832",227,"Megalops cyprinoides","Ladyfish"
"2833",227,"Megalops cyprinoides","Moonfish"
"2834",227,"Megalops cyprinoides","Oxeye"
"2835",227,"Megalops cyprinoides","Oxeye herring"
"2836",227,"Megalops cyprinoides","Ox-eye herring"
"2837",227,"Megalops cyprinoides","Oxeye tarpon"
"2838",227,"Megalops cyprinoides","Tarpon"
"2839",227,"Megalops cyprinoides","Ten-pounder"
"2840",5729,"Pomacentrus simsiang","Batavia damsel"
"2841",5729,"Pomacentrus simsiang","Blueback damsel"
"2842",5729,"Pomacentrus simsiang","Lemon damsel"
"2843",5729,"Pomacentrus simsiang","Molucca damsel"
"2844",5729,"Pomacentrus simsiang","Moluccan damselfish"
"2845",5729,"Pomacentrus simsiang","Pink-spotted damsel"
"2846",5553,"Scarus psittacus","Batavian parrotfish"
"2847",5553,"Scarus psittacus","Common parrotfish"
"2848",5553,"Scarus psittacus","Palenose parrotfish"
"2849",5553,"Scarus psittacus","Palenosed parrot"
"2850",5553,"Scarus psittacus","Parrotfish"
"2851",5553,"Scarus psittacus","Parrotfish psittacus"
"2852",5553,"Scarus psittacus","Rosy-cheek parrotfish"
"2853",5737,"Platax orbicularis","Batfish"
"2854",5737,"Platax orbicularis","Circular spadefish"
"2855",5737,"Platax orbicularis","Circular spadefish batfish"
"2856",5737,"Platax orbicularis","Circular batfish"
"2857",5737,"Platax orbicularis","Copper batfish"
"2858",5737,"Platax orbicularis","Dusky batfish"
"2859",5737,"Platax orbicularis","Narrowbanded batfish"
"2860",5737,"Platax orbicularis","Orbicular batfish"
"2861",5737,"Platax orbicularis","Orbiculate batfish"
"2862",5737,"Platax orbicularis","Round bat fish"
"2863",5737,"Platax orbicularis","Round batfish"
"2864",5737,"Platax orbicularis","Sicklefish"
"2865",5737,"Platax orbicularis","Spadefish"
"2866",5738,"Platax pinnatus","Batfish"
"2867",5738,"Platax pinnatus","Dusky batfish"
"2868",5738,"Platax pinnatus","Longfin batfish"
"2869",5738,"Platax pinnatus","Longfinned batfish"
"2870",5738,"Platax pinnatus","Long-finned batfish"
"2871",5738,"Platax pinnatus","Pinnate batfish"
"2872",5738,"Platax pinnatus","Pinnate spadefish"
"2873",5738,"Platax pinnatus","Round batfish"
"2874",5738,"Platax pinnatus","Shaded batfish"
"2875",5738,"Platax pinnatus","Spadefish"
"2876",5739,"Platax teira","Batfish"
"2877",5739,"Platax teira","Longfin batfish"
"2878",5739,"Platax teira","Longfin spadefish"
"2879",5739,"Platax teira","Orbicular batfish"
"2880",5739,"Platax teira","Round faced batfish"
"2881",5739,"Platax teira","Roundface batfish"
"2882",5739,"Platax teira","Spadefish"
"2883",5739,"Platax teira","Tall-fin batfish"
"2884",5739,"Platax teira","Teira batfish"
"2885",5739,"Platax teira","Tiera batfish"
"2886",25688,"Coris batuensis","Batu coris"
"2887",25688,"Coris batuensis","Batu rainbow-wrasse"
"2888",25688,"Coris batuensis","Dapple coris"
"2889",25688,"Coris batuensis","Dappled wrasse"
"2890",25688,"Coris batuensis","Pallid wrasse"
"2891",25688,"Coris batuensis","Schroeder's coris"
"2892",25688,"Coris batuensis","Schroeder's rainbow wrasse"
"2893",25688,"Coris batuensis","Schroeder's rainbow-wrasse"
"2894",25688,"Coris batuensis","Variegated rainbowfish"
"2895",25688,"Coris batuensis","Variegated wrasse"
"2896",25688,"Coris batuensis","Yellow wrasse"
"2897",6488,"Enchelycore bayeri","Bayer's moray"
"2898",6488,"Enchelycore bayeri","Bowmouth moray"
"2899",6488,"Enchelycore bayeri","Hookjaw moray"
"2900",6559,"Oxymonacanthus longirostris","Beaked leatherjacket"
"2901",6559,"Oxymonacanthus longirostris","Coral filefish"
"2902",6559,"Oxymonacanthus longirostris","Harlequin filefish"
"2903",6559,"Oxymonacanthus longirostris","Longnose filefish"
"2904",6559,"Oxymonacanthus longirostris","Longnosed filefish"
"2905",15021,"Pseudoplesiops revellei","Bearded dottyback"
"2906",15021,"Pseudoplesiops revellei","Revelle's basslet"
"2907",15021,"Pseudoplesiops revellei","Spotcheek dottyback"
"2908",11804,"Glossogobius bicirrhosus","Bearded flathead goby"
"2909",11804,"Glossogobius bicirrhosus","Bearded goby"
"2910",7695,"Cheilopogon cyanopterus","Bearded flyingfish"
"2911",7695,"Cheilopogon cyanopterus","Blackwing flyingfish"
"2912",7695,"Cheilopogon cyanopterus","Darkwinged flyingfish"
"2913",7695,"Cheilopogon cyanopterus","Flyingfish"
"2914",7695,"Cheilopogon cyanopterus","Guinea man"
"2915",7695,"Cheilopogon cyanopterus","Guineaman"
"2916",7695,"Cheilopogon cyanopterus","Margined flyingfish"
"2917",7695,"Cheilopogon cyanopterus","Margined Flyingfish"
"2918",7695,"Cheilopogon cyanopterus","Volador"
"2919",7695,"Cheilopogon cyanopterus","White-edged flying-fish"
"2920",5826,"Inimicus didactylus","Bearded ghoul"
"2921",5826,"Inimicus didactylus","Demon stinger"
"2922",5826,"Inimicus didactylus","Devil stinger"
"2923",5826,"Inimicus didactylus","Longsnout stinger"
"2924",5826,"Inimicus didactylus","Longsnout stingerfish"
"2925",5826,"Inimicus didactylus","Popeyed sea goblin"
"2926",5826,"Inimicus didactylus","Spiny devilfish"
"2927",7302,"Atherion elymus","Bearded hardyhead"
"2928",7302,"Atherion elymus","Bearded silverside"
"2929",7302,"Atherion elymus","Japanese silverside"
"2930",7302,"Atherion elymus","Pickleface hardyhead"
"2931",7302,"Atherion elymus","Pickleface silverside"
"2932",7302,"Atherion elymus","Prickleface silverside"
"2933",6077,"Petroscirtes xestus","Bearded sabretooth blenny"
"2934",6077,"Petroscirtes xestus","Smooth fangblenny"
"2935",6077,"Petroscirtes xestus","Smooth sabretooth blenny"
"2936",6077,"Petroscirtes xestus","Xestus fangblenny"
"2937",6077,"Petroscirtes xestus","Xestus sabretooth blenny"
"2938",12727,"Pogonoperca punctata","Bearded soapfish"
"2939",12727,"Pogonoperca punctata","Soapfish"
"2940",12727,"Pogonoperca punctata","Spotted soapfish"
"2941",63171,"Diancistrus beateae","Beate's coralbrotula"
"2942",923,"Caesio teres","Beautiful fusilier"
"2943",923,"Caesio teres","Blue & gold fusiler"
"2944",923,"Caesio teres","Blue and gold fusilier"
"2945",923,"Caesio teres","Blue fusilier"
"2946",923,"Caesio teres","Yellow and black fusilier"
"2947",923,"Caesio teres","Yellow and blueback fusilier"
"2948",923,"Caesio teres","Yellowback fusilier"
"2949",923,"Caesio teres","Yellowtail fusilier"
"2950",923,"Caesio teres","Yellow-tail fusilier"
"2951",370,"Exyrias belissimus","Beautiful goby"
"2952",370,"Exyrias belissimus","Mud reef-goby"
"2953",370,"Exyrias belissimus","Mud-reef goby"
"2954",8043,"Istiblennius bellus","Beautiful rockskipper"
"2955",8043,"Istiblennius bellus","Dusky blenny"
"2956",8043,"Istiblennius bellus","Imspringer"
"2957",10468,"Symphysanodon maunaloae","Beautimous wampeejaw"
"2958",10468,"Symphysanodon maunaloae","Longtailed slopefish"
"2959",5708,"Neoglyphidodon nigroris","Behn's damsel"
"2960",5708,"Neoglyphidodon nigroris","Behn's damselfish"
"2961",5708,"Neoglyphidodon nigroris","Black and yellow damsel"
"2962",5708,"Neoglyphidodon nigroris","Black-and-gold chromis"
"2963",5708,"Neoglyphidodon nigroris","Scarface damsel"
"2964",5708,"Neoglyphidodon nigroris","Scar-face damsel-fish"
"2965",5708,"Neoglyphidodon nigroris","Yellow honey chromis"
"2966",5708,"Neoglyphidodon nigroris","Yellowfin damsel"
"2967",7639,"Eviota storthynx","Belly-spotted pygmy-goby"
"2968",7639,"Eviota storthynx","Rosy eviota"
"2969",7639,"Eviota storthynx","Storthynx dwarfgoby"
"2970",7639,"Eviota storthynx","Storthynx pygmy goby"
"2971",6541,"Canthigaster bennetti","Bennett<92>s sharpnose puffer"
"2972",6541,"Canthigaster bennetti","Bennetti<92>s sharpnose puffer"
"2973",6541,"Canthigaster bennetti","Bennett's pufferfish"
"2974",6541,"Canthigaster bennetti","Bennett's sharpnose puffer"
"2975",6541,"Canthigaster bennetti","Bennett's Toby"
"2976",6541,"Canthigaster bennetti","Bennett's toby"
"2977",6541,"Canthigaster bennetti","Brownback toby"
"2978",6541,"Canthigaster bennetti","Exquisite toby"
"2979",4816,"Planiliza macrolepis","Berneo-mullet"
"2980",4816,"Planiliza macrolepis","Big scale liza"
"2981",4816,"Planiliza macrolepis","Borneo mullet"
"2982",4816,"Planiliza macrolepis","Diamond mullet"
"2983",4816,"Planiliza macrolepis","Grey Mullet"
"2984",4816,"Planiliza macrolepis","Large scale mullet"
"2985",4816,"Planiliza macrolepis","Largescale mullet"
"2986",4816,"Planiliza macrolepis","Large-scale mullet"
"2987",4816,"Planiliza macrolepis","Large-scaled mullet"
"2988",4816,"Planiliza macrolepis","Mullet"
"2989",5627,"Halichoeres biocellatus","Biocellate wrasse"
"2990",5627,"Halichoeres biocellatus","False-eyed wrasse"
"2991",5627,"Halichoeres biocellatus","Redlined wrasse"
"2992",5627,"Halichoeres biocellatus","Red-lined wrasse"
"2993",5627,"Halichoeres biocellatus","Twospot wrasse"
"2994",5627,"Halichoeres biocellatus","Two-spotted wrasse"
"2995",9994,"Sicyopterus lagocephalus","Bichique"
"2996",9994,"Sicyopterus lagocephalus","Blue stream goby"
"2997",9994,"Sicyopterus lagocephalus","Blue streamgoby"
"2998",9994,"Sicyopterus lagocephalus","Rabbithead cling-goby"
"2999",9994,"Sicyopterus lagocephalus","Red-tailed goby"
"3000",7874,"Pseudanthias bicolor","Bicolor anthias"
"3001",7874,"Pseudanthias bicolor","Fairy bass"
"3002",7874,"Pseudanthias bicolor","Yellowback basslet"
"3003",7874,"Pseudanthias bicolor","Yellow-backed basslet"
"3004",6033,"Ecsenius bicolor","Bicolor blenny"
"3005",6033,"Ecsenius bicolor","Bicolor combtooth blenny"
"3006",6033,"Ecsenius bicolor","Bicolor coralblenny"
"3007",6033,"Ecsenius bicolor","Bicolour blenny"
"3008",6033,"Ecsenius bicolor","Two-tone combtooth-blenny"
"3009",6033,"Ecsenius bicolor","Two-colored blenny"
"3010",6033,"Ecsenius bicolor","Two-colour comb-tooth"
"3011",6033,"Ecsenius bicolor","Two-colour combtooth blenny"
"3012",6033,"Ecsenius bicolor","Two-coloured blenny"
"3013",5675,"Chromis margaritifer","Bicolor chromis"
"3014",5675,"Chromis margaritifer","Chocolate dip"
"3015",5675,"Chromis margaritifer","Half & half puller"
"3016",5675,"Chromis margaritifer","Half and half puller"
"3017",5675,"Chromis margaritifer","Half-and-half puller"
"3018",5675,"Chromis margaritifer","Whitetail chromis"
"3019",5675,"Chromis margaritifer","Whitetail puller"
"3020",5650,"Labroides bicolor","Bicolor cleaner wrasse"
"3021",5650,"Labroides bicolor","Bicolor cleanerfish"
"3022",5650,"Labroides bicolor","Bicolored cleaner wrasse"
"3023",5650,"Labroides bicolor","Bicolour cleaner wrasse"
"3024",5650,"Labroides bicolor","Bicoloured cleaner wrasse"
"3025",5650,"Labroides bicolor","Cleaner wrasse"
"3026",5650,"Labroides bicolor","Two-colour cleaner"
"3027",5650,"Labroides bicolor","Two-colour cleaner wrasse"
"3028",5650,"Labroides bicolor","Wrasse"
"3029",5650,"Labroides bicolor","Yellow diesel wrasse"
"3030",6070,"Plagiotremus laudandus","Bicolor fangblenny"
"3031",6070,"Plagiotremus laudandus","Bicolour fangblenny"
"3032",6070,"Plagiotremus laudandus","False harp-tail"
"3033",6070,"Plagiotremus laudandus","False harptail-blenny"
"3034",6070,"Plagiotremus laudandus","Poison-fang blenny mimic"
"3035",6070,"Plagiotremus laudandus","Yellowtail fangblenny mimic"
"3036",6070,"Plagiotremus laudandus","Yellow-tailed blenny"
"3037",5986,"Parupeneus barberinoides","Bicolor goatfish"
"3038",5986,"Parupeneus barberinoides","Bicolour goatfish"
"3039",5986,"Parupeneus barberinoides","Goatfish"
"3040",5986,"Parupeneus barberinoides","Half-and-half goatfish"
"3041",5986,"Parupeneus barberinoides","Swarthy-headed goatfish"
"3042",5986,"Parupeneus barberinoides","Swarty-headed goatfish"
"3043",5555,"Scarus rubroviolaceus","Bicolor parrotfish"
"3044",5555,"Scarus rubroviolaceus","Blackvein parrotfish"
"3045",5555,"Scarus rubroviolaceus","Black-veined red parrotfish"
"3046",5555,"Scarus rubroviolaceus","Ember parrotfish"
"3047",5555,"Scarus rubroviolaceus","Half & half parrotfish"
"3048",5555,"Scarus rubroviolaceus","Half and half parrotfish"
"3049",5555,"Scarus rubroviolaceus","Parrotfish"
"3050",5555,"Scarus rubroviolaceus","Redlip parrotfish"
"3051",5555,"Scarus rubroviolaceus","Redlipped parrot"
"3052",66097,"Cetoscarus ocellatus","Bicolor parrotfish"
"3053",66097,"Cetoscarus ocellatus","Bicolour parrotfish"
"3054",66097,"Cetoscarus ocellatus","Spotted parrotfish"
"3055",7308,"Myripristis pralinia","Big eye soldierfish"
"3056",7308,"Myripristis pralinia","Bigeye soldierfish"
"3057",7308,"Myripristis pralinia","Big-eye soldierfish"
"3058",7308,"Myripristis pralinia","Big-eyed squirrelfish"
"3059",7308,"Myripristis pralinia","Port Praslin squirrelfish"
"3060",7308,"Myripristis pralinia","Reef soldierfish"
"3061",7308,"Myripristis pralinia","Scarlet soldier"
"3062",7308,"Myripristis pralinia","Scarlet soldierfish"
"3063",7308,"Myripristis pralinia","Soldierfish"
"3064",5585,"Forcipiger longirostris","Big longnose butterflyfish"
"3065",5585,"Forcipiger longirostris","Big longnosed butterflyfish"
"3066",5585,"Forcipiger longirostris","Big long-nosed butterflyfish"
"3067",5585,"Forcipiger longirostris","Big-longnose butterflyfish"
"3068",5585,"Forcipiger longirostris","Black long-nosed butterflyfish"
"3069",5585,"Forcipiger longirostris","Long-beaked butterfly fish"
"3070",5585,"Forcipiger longirostris","Long-bill"
"3071",5585,"Forcipiger longirostris","Longnose butterflyfish"
"3072",5585,"Forcipiger longirostris","Long-nosed butterflyfish"
